Id,SalePrice
1461,119739.70570257543
1462,173354.49369402573
1463,184533.2741913164
1464,192029.39974220554
1465,188091.94079445596
1466,172900.0983363924
1467,177503.60219574795
1468,171081.41243289618
1469,187981.05024361415
1470,128220.1474572678
1471,192152.84464920405
1472,91346.95533850459
1473,99749.62052937062
1474,147817.7499735127
1475,124831.15796286914
1476,404930.2693368189
1477,212857.88905933357
1478,303621.3049710974
1479,312734.6421488488
1480,482287.07061063097
1481,350983.3407418915
1482,202241.59208697974
1483,179683.62100116097
1484,170616.65735151464
1485,185693.6682586759
1486,191231.4092399096
1487,348956.1285125069
1488,232548.0862384764
1489,194969.52378350066
1490,219403.8643500585
1491,193650.65985416228
1492,91972.59938891792
1493,192854.24965704838
1494,278877.6811118805
1495,287465.69818885275
1496,235917.72118035785
1497,178449.432268823
1498,168872.0212127903
1499,166901.24075013417
1500,157469.11273578083
1501,184351.8685191936
1502,159226.52616197002
1503,292456.03440540336
1504,239988.7901817922
1505,221924.79056832282
1506,181349.57904319497
1507,230994.85182246784
1508,204455.43983147832
1509,162640.8663392334
1510,160436.22314843355
1511,150243.9953075705
1512,171165.92853058118
1513,141039.96681473308
1514,161709.22281235072
1515,182115.8680079459
1516,154436.19813612537
1517,157467.0891506192
1518,128170.92900314555
1519,220898.08168443904
1520,138971.49591073624
1521,139974.60083630303
1522,158501.92637238916
1523,119687.41357445368
1524,115865.49275340859
1525,123631.49389207567
1526,126425.73187921618
1527,106355.74335168694
1528,136798.4791589491
1529,154198.28986325327
1530,197786.12788867299
1531,81374.9989316519
1532,97962.32212900039
1533,151826.7718033017
1534,122502.40806583126
1535,171865.42793778877
1536,120033.39200771369
1537,66358.288448787
1538,168892.63217391167
1539,180938.6243575642
1540,111006.7747820329
1541,140388.14567448664
1542,147438.16120378205
1543,201857.72119401934
1544,73369.97675354869
1545,110795.05156788597
1546,128461.76645354237
1547,121462.1863301645
1548,129223.46429431699
1549,117641.36456571694
1550,139366.9638318171
1551,109463.93552410007
1552,137044.67506072856
1553,143141.6875949806
1554,108313.07460413956
1555,173740.58671269807
1556,101724.32212024866
1557,114389.22742684992
1558,103893.09261401961
1559,111494.10753733959
1560,130622.84623347754
1561,154973.1365360053
1562,128446.25948307905
1563,119696.58177141438
1564,169679.4037512793
1565,150019.94172284403
1566,226373.03435586608
1567,86902.68255058982
1568,229926.74009069955
1569,148689.66203117307
1570,129469.75880164371
1571,109399.26603537181
1572,147626.7415795608
1573,243987.56872969342
1574,129670.30763630278
1575,232742.40896411115
1576,218933.9742457641
1577,185138.00566542908
1578,139178.1397238935
1579,145312.00776941353
1580,186226.69085165305
1581,155742.7963802657
1582,129888.54500128762
1583,328619.77370744507
1584,232556.47929037316
1585,143710.38790296705
1586,87115.18566346359
1587,92453.46451492005
1588,159785.53848864115
1589,93585.21434103907
1590,127766.02839934468
1591,92057.95912480135
1592,110855.9987283343
1593,115928.3483061215
1594,122236.98952919057
1595,125243.69475862836
1596,242334.19411696226
1597,199039.9648014157
1598,202777.62683111813
1599,171733.6708580367
1600,169822.88242525217
1601,73228.13586535257
1602,114691.14263373
1603,87145.41463062419
1604,294189.5785549344
1605,238553.4097975738
1606,166788.19461750693
1607,150132.2496200225
1608,219930.69073011924
1609,183832.69712224844
1610,159569.34706795533
1611,142835.4761262816
1612,172840.9324577972
1613,165791.13928345853
1614,130810.14992994156
1615,77676.29135182488
1616,72729.31116365021
1617,89261.70326660977
1618,125538.21619279773
1619,128838.15892548308
1620,185031.45258854164
1621,143563.8638903742
1622,150339.41445842612
1623,292425.7865135592
1624,215259.35157757162
1625,124490.31116559151
1626,164227.91606374786
1627,184534.79481469296
1628,273670.69911400916
1629,203686.2965444033
1630,387688.6276486499
1631,213788.59448148563
1632,249258.70686661452
1633,174154.8129666104
1634,186902.77982601052
1635,176559.149100584
1636,153654.79044114408
1637,187356.60289843532
1638,209789.36805311282
1639,180296.49363415604
1640,253904.90140885566
1641,160515.31814256124
1642,232099.31749812447
1643,214618.2432074352
1644,223060.38234486894
1645,176459.38048042127
1646,155071.20784424187
1647,166162.90515975363
1648,137387.49481590823
1649,140089.4007177366
1650,117398.5220393794
1651,120583.1997169378
1652,97969.61521496256
1653,96926.25313875986
1654,157473.19563223756
1655,150021.9902465983
1656,152066.35642104485
1657,150616.2824301752
1658,154805.95693610483
1659,129548.87426673966
1660,141438.81132285486
1661,456620.30323878076
1662,409500.3721931268
1663,397366.2576697959
1664,492488.00953238644
1665,323418.3164850932
1666,317367.4659330443
1667,431576.1689016026
1668,336891.01117644954
1669,287202.53332562896
1670,344026.104423761
1671,262488.07723407686
1672,469401.2426044133
1673,279742.3903641395
1674,245095.05600476533
1675,188996.35205683945
1676,186723.13046017417
1677,234160.017574887
1678,497582.000454497
1679,443190.8255745101
1680,373344.2408296967
1681,252510.24183312786
1682,303639.61578814825
1683,176898.97537706557
1684,172576.7864162205
1685,168283.49965175858
1686,166087.23846007456
1687,173344.80176163831
1688,192461.77275571565
1689,190532.0286223329
1690,195796.62416753796
1691,182092.56506879223
1692,250722.69969806087
1693,169303.52524486455
1694,183276.76213066466
1695,170199.02073858646
1696,283182.2981117355
1697,169340.4545710461
1698,328201.94369333255
1699,314380.06797685084
1700,242889.75298854132
1701,269254.93926009524
1702,252721.89163097696
1703,262581.76975183625
1704,286545.7136938619
1705,222993.0499667156
1706,475628.80628514336
1707,238799.25528542805
1708,217507.49478918145
1709,258985.50122336514
1710,211737.41789850703
1711,263607.4848661712
1712,276429.2568573484
1713,287675.6024933101
1714,228262.5739153248
1715,210448.12564170497
1716,168947.53207507628
1717,178939.9465051288
1718,136372.01345797098
1719,202767.32560427277
1720,228491.61190628065
1721,156667.72952395896
1722,121625.32575050453
1723,153091.1458305256
1724,224675.5187784852
1725,246014.40831271926
1726,180775.4672702653
1727,162711.37034314338
1728,187433.10388470872
1729,169179.08485405083
1730,139200.4648577587
