Id,SalePrice
1461,117783.83672126837
1462,179720.30130176758
1463,189379.5797500601
1464,193609.15930222184
1465,199298.01031488192
1466,156577.6265354118
1467,171426.61118922033
1468,152616.39946041827
1469,190230.86059114104
1470,105469.77456600522
1471,178438.20909998403
1472,95626.89784463937
1473,97543.46685454901
1474,144673.13749210618
1475,98923.47643007478
1476,367764.50506931124
1477,290170.86369484034
1478,289424.4942580892
1479,303254.35840695165
1480,438899.2558632258
1481,334007.4109567648
1482,219485.31643366418
1483,181149.7566066956
1484,182973.40208343102
1485,188876.17770743615
1486,206740.13604240492
1487,319869.2169517635
1488,227822.52352520404
1489,227075.9733395856
1490,239411.24521677336
1491,216168.49756189506
1492,102942.3167189851
1493,176001.37927514
1494,286966.33192863036
1495,281345.797352087
1496,242254.50947861164
1497,173138.62890115613
1498,186644.1618419299
1499,155275.19119624747
1500,141561.54652387544
1501,186686.6402469494
1502,125827.14323611057
1503,307745.8672646128
1504,239689.3347405307
1505,225574.63999206154
1506,192596.59190401842
1507,261077.21926371707
1508,210090.37921732315
1509,152805.1735156111
1510,164383.5810228804
1511,189132.861209015
1512,176655.4074708725
1513,143318.22279507818
1514,170117.65119095857
1515,204736.45594233135
1516,163090.9844324108
1517,167642.09355236276
1518,120490.36393432843
1519,233708.6780022668
1520,136932.13441449963
1521,141689.11606473115
1522,193755.59804026748
1523,102700.06104516657
1524,101246.79449603753
1525,116641.93417236966
1526,121454.29875732865
1527,106675.150968545
1528,119159.43266583967
1529,166435.54923890356
1530,197530.2046182705
1531,102964.88820172963
1532,94265.58405221894
1533,166351.2991737154
1534,84296.31275125663
1535,158632.14773946197
1536,115109.91296975559
1537,52288.48204680346
1538,155750.77056679036
1539,193426.07188524108
1540,128514.57522666221
1541,117372.10485221143
1542,155047.46573293582
1543,175574.4907164697
1544,85282.81765101815
1545,134730.75863972062
1546,141830.36951858108
1547,139032.5360170534
1548,145773.31081051903
1549,134680.8094616318
1550,140383.43359359365
1551,122656.2860751315
1552,163562.19352868188
1553,162925.02093615895
1554,119288.9994111578
1555,166304.003703648
1556,66919.50699809857
1557,134293.59363386908
1558,109316.0482489547
1559,93079.07076407259
1560,153619.75047272455
1561,117033.32002225448
1562,137050.60524961515
1563,118718.57769180159
1564,174596.70062738447
1565,153226.50127515022
1566,225812.4293089701
1567,61898.78705468727
1568,244760.5087898532
1569,106456.7662998992
1570,132779.4734729327
1571,107621.62518390082
1572,151625.07737260452
1573,213403.70654665423
1574,159068.49313693226
1575,262199.8752984323
1576,240348.75461830432
1577,208490.1124156044
1578,109561.67438991705
1579,147492.75088628812
1580,192940.15026308584
1581,137107.56174424698
1582,110381.88022872433
1583,303429.34285327257
1584,230694.23879524134
1585,134107.82167258812
1586,47651.27383943403
1587,91151.61777083587
1588,180122.50600708032
1589,98096.58855459688
1590,123167.64409811061
1591,100452.61107916478
1592,103700.49421375815
1593,132911.34373792785
1594,138518.4692920975
1595,142790.12990833097
1596,248608.64530155645
1597,193108.3152074829
1598,220818.18573499646
1599,208673.8629989716
1600,203038.4365347973
1601,3869.5128030829364
1602,120851.49243035202
1603,39085.65570573264
1604,277042.24082448334
1605,238912.5555804039
1606,150060.70598191058
1607,151434.8135024181
1608,232110.55296188756
1609,198222.70812297077
1610,143233.19744897133
1611,126771.93652503728
1612,182751.1745822546
1613,166169.7085238432
1614,132485.79922812514
1615,93027.26429742307
1616,86053.73824137717
1617,94017.80797173933
1618,118508.49075670796
1619,127427.31770267943
1620,176298.1709533612
1621,130076.77205854631
1622,133074.2564110892
1623,274018.6856129898
1624,216151.60177656088
1625,122578.3107324359
1626,186414.0619042192
1627,198682.4600442265
1628,281809.0852491106
1629,185857.7976937946
1630,365984.3839891271
1631,249813.53766553034
1632,260684.5429117072
1633,176395.1025885743
1634,179089.5971972096
1635,167303.82871417725
1636,132785.01051653642
1637,201402.05607983982
1638,193852.04586197087
1639,186499.594115027
1640,251550.60278611304
1641,188264.17030600994
1642,254146.99941362534
1643,217840.82156573283
1644,223965.12887517596
1645,207110.90356761427
1646,161559.68920557492
1647,144499.81337566196
1648,111628.8642938293
1649,115881.24049143156
1650,107640.01115442126
1651,106056.77946741506
1652,92980.59130168194
1653,98153.65186483809
1654,146545.5360932768
1655,122910.89622869098
1656,135573.35622413026
1657,165055.1304352485
1658,163964.75643543585
1659,119909.14567892707
1660,158042.68290692812
1661,400173.1666813954
1662,385797.3119829225
1663,393942.3068286991
1664,515516.37476111297
1665,331531.4557250703
1666,329409.2604292694
1667,358536.4039101766
1668,377650.49752268195
1669,304931.47581531876
1670,362916.5591866635
1671,289050.90237752977
1672,393090.2894618821
1673,299438.74347447185
1674,262071.82642264804
1675,216295.57045811065
1676,211235.66258937586
1677,254682.2573331287
1678,463401.4361556419
1679,363907.15368688386
1680,344047.36982660973
1681,277063.3363785946
1682,319466.9877381914
1683,188998.94803192932
1684,173536.1069654125
1685,173441.91423903964
1686,172179.67961101665
1687,175272.33960271254
1688,199574.94085800205
1689,195918.72658843
1690,190005.89131663856
1691,175617.11719706096
1692,248625.26627182052
1693,184703.70121787942
1694,171259.55284357548
1695,164194.88435075292
1696,285156.4082715572
1697,156100.6642623722
1698,350135.1327062645
1699,327490.0995657756
1700,272888.86278000125
1701,265088.8533342106
1702,267049.0835295047
1703,252938.70941722766
1704,269683.886199065
1705,243367.98986450303
1706,378362.9476347964
1707,238657.28160000546
1708,242416.27702997322
1709,289466.9378553808
1710,226064.3661696246
1711,264566.7635390449
1712,280168.7373442389
1713,277590.38473290275
1714,218245.02049227105
1715,203009.6579406917
1716,178568.15851936524
1717,180761.87713513465
1718,153578.95740803424
1719,240170.93242892902
1720,231859.63048737613
1721,155918.93896286935
1722,120502.36456487619
1723,147413.07460232277
1724,254697.751840204
1725,255064.84291776246
1726,179832.86292885954
1727,140608.6660041433
1728,160237.61157818593
1729,167697.41252790112
1730,110026.81027544127
1731,109086.32085461344
1732,143078.4327222117
1733,103650.57938708144
1734,97596.75499115558
1735,81504.06105849275
1736,102592.76653210563
1737,291950.58512326446
1738,244869.31334800483
1739,248177.51964399568
1740,243789.4914099332
1741,218442.65026884887
1742,172409.17928713502
1743,175863.86796198122
1744,308705.74617786356
1745,242402.69591085892
1746,199258.20487210562
1747,231882.6588080444
1748,218216.08648853132
1749,136581.69726656296
1750,126451.73529120022
1751,235876.3272101779
1752,101424.69897037256
1753,160917.7772888688
1754,211043.96627492586
1755,157793.1917020321
1756,119991.64029435196
1757,108153.42183152912
1758,158027.5476261382
1759,165268.97093434737
1760,169424.17674186244
1761,160211.89378202916
1762,174631.2830285614
1763,205209.90695484763
1764,101970.27592051704
1765,192063.70996201923
1766,201159.2562050888
1767,240845.34712866019
1768,145056.06963645562
1769,162915.53351793007
1770,152586.02486490435
1771,135222.2419370315
1772,142565.8239542062
1773,115306.29333784792
1774,162121.4916746266
1775,149171.52368232387
1776,109292.42077814788
1777,91142.6437900723
1778,148518.60743415076
1779,147493.37787093828
1780,166983.8086504537
1781,113532.02117010613
1782,68214.91886159207
1783,169141.52807154204
1784,105642.76002285967
1785,124935.87410058395
1786,151071.80539569794
1787,174695.97746920807
1788,44308.39753293921
1789,81837.51543450262
1790,50832.44301519578
1791,185145.5832679586
1792,136411.6445888437
1793,139131.33161416452
1794,162279.6748257482
1795,126188.38384289213
1796,125558.4009107902
1797,133915.1645871097
1798,122337.13704674237
1799,93543.4913634574
1800,136321.73058545764
1801,115274.27710388298
1802,124990.71363988705
1803,161638.21503099613
