Id,SalePrice
1461,121581.35302983929
1462,161150.09597006824
1463,172905.68237612036
1464,187915.26558271731
1465,198646.33368850424
1466,173084.67320122535
1467,159808.795560851
1468,157544.85429159703
1469,187132.6611601041
1470,128178.55815621803
1471,199193.84548087
1472,99767.62365922915
1473,92327.56977159432
1474,155850.70469927578
1475,137456.19082340354
1476,395726.9687664405
1477,250854.5201090356
1478,325390.51242025086
1479,297071.0867988164
1480,456786.8737351316
1481,329089.50452656293
1482,221553.2150217935
1483,170433.24383015092
1484,177059.38425901363
1485,187206.7048874147
1486,196672.1671860867
1487,364642.08186587517
1488,218583.1358580371
1489,192863.79322158714
1490,223283.49124558404
1491,192335.30265548517
1492,91562.91105126461
1493,198091.7187956944
1494,302874.623121864
1495,282023.59804711473
1496,223104.6718423462
1497,179541.71952831477
1498,163533.95276531408
1499,170091.30485620582
1500,150100.59405512788
1501,170424.82205137768
1502,167963.26289336843
1503,266585.5704646832
1504,239571.03759289958
1505,215841.09473285772
1506,193301.05314134207
1507,217323.49039316276
1508,183226.514033937
1509,159861.87958168227
1510,139609.69202116312
1511,138098.36529147578
1512,185398.16665192167
1513,149759.87573586975
1514,150372.9298742257
1515,195503.13433352194
1516,173502.65013300936
1517,163585.93151478603
1518,133857.43248668016
1519,207628.75588763412
1520,133748.41652476945
1521,133163.9216737849
1522,169577.88319274288
1523,112580.39556107271
1524,123093.11372025654
1525,126517.1790893479
1526,132272.31495750637
1527,108875.77799365218
1528,126218.50536640023
1529,132057.02013597015
1530,173912.18414330462
1531,123024.75074087769
1532,103706.78585340147
1533,141338.23964585853
1534,114420.09245838784
1535,147606.24507069954
1536,118339.61203476856
1537,86391.54424128805
1538,198891.41422122897
1539,241623.00085099973
1540,105240.80527971522
1541,138751.95080662245
1542,128740.29865728752
1543,202092.4396940912
1544,81776.58620493283
1545,98775.96718120185
1546,120263.46824881922
1547,135872.5103697811
1548,121505.74213696874
1549,109492.45142525873
1550,137660.89223018155
1551,124063.0687497767
1552,124317.85996570383
1553,156011.36521144985
1554,103662.17740239753
1555,156969.4290923951
1556,73663.97731463653
1557,108136.18297170254
1558,95630.97349671774
1559,110188.86366657965
1560,138151.97093808884
1561,132287.77493144057
1562,132245.831282195
1563,125543.34240481518
1564,158573.91382096498
1565,153754.61924757
1566,214828.3923214687
1567,76376.86216005342
1568,216830.39207340867
1569,141011.7370591025
1570,149205.93865866808
1571,131865.59226165956
1572,141378.74293573154
1573,248018.13521603594
1574,115900.99297733406
1575,214560.8833906561
1576,192374.76107797364
1577,198828.9362946268
1578,146088.16795233166
1579,148908.39082033595
1580,186727.9653213644
1581,159223.8179251615
1582,123847.82736094111
1583,334238.2842264122
1584,227629.28204451816
1585,141921.98583921802
1586,71833.58822500778
1587,111593.92934107555
1588,148607.3640917439
1589,95789.1651728646
1590,135378.02566909313
1591,97885.7327121381
1592,129625.98039470802
1593,126811.35768410249
1594,153471.48914197026
1595,113870.98001589153
1596,225898.47920125953
1597,185898.18983672312
1598,215555.31127477167
1599,199893.86413803452
1600,200236.3607279561
1601,77104.47418870803
1602,111736.4220116995
1603,89189.56587634383
